instance,tag,het,arm,seed,makespan,runtime_sec,generations,evaluations,ms_per_eval,stopped_by,valid,lower_bound,gap_upper,budget_sec,run
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch,31,68.0,73.03,321,19260,3.792,budget,1,44.75,0.3419,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch,42,74.0,73.08,385,23100,3.164,budget,1,44.75,0.3953,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch,47,78.0,73.13,340,20400,3.585,budget,1,44.75,0.4263,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch,53,68.0,72.95,386,23160,3.15,budget,1,44.75,0.3419,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch,2024,76.0,72.95,342,20520,3.555,budget,1,44.75,0.4112,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch_nols,3,70.0,73.07,491,29460,2.48,budget,1,44.75,0.3607,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch_nols,7,69.0,72.94,559,33540,2.175,budget,1,44.75,0.3514,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch_nols,11,73.0,72.97,495,29700,2.457,budget,1,44.75,0.387,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch_nols,19,74.0,73.08,473,28380,2.575,budget,1,44.75,0.3953,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch_nols,23,71.0,72.95,543,32580,2.239,budget,1,44.75,0.3697,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch_nols,31,78.0,72.96,492,29520,2.472,budget,1,44.75,0.4263,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch_nols,42,71.0,72.94,561,33660,2.167,budget,1,44.75,0.3697,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch_nols,47,69.0,72.95,547,32820,2.223,budget,1,44.75,0.3514,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch_nols,53,69.0,73.02,564,33840,2.158,budget,1,44.75,0.3514,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,opendispatch_nols,2024,71.0,73.05,499,29940,2.44,budget,1,44.75,0.3697,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,nostagger,3,71.0,73.34,78,4680,15.671,budget,1,44.75,0.3697,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,nostagger,7,69.0,73.21,82,4920,14.88,budget,1,44.75,0.3514,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,nostagger,11,72.0,73.09,82,4920,14.856,budget,1,44.75,0.3785,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,nostagger,19,78.0,73.7,70,4200,17.548,budget,1,44.75,0.4263,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,nostagger,23,70.0,73.63,83,4980,14.785,budget,1,44.75,0.3607,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,nostagger,31,71.0,73.13,72,4320,16.928,budget,1,44.75,0.3697,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,nostagger,42,74.0,73.31,74,4440,16.511,budget,1,44.75,0.3953,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,nostagger,47,75.0,73.29,79,4740,15.462,budget,1,44.75,0.4033,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,nostagger,53,73.0,73.59,78,4680,15.724,budget,1,44.75,0.387,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,nostagger,2024,75.0,73.53,75,4500,16.34,budget,1,44.75,0.4033,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,closed,3,73.0,73.05,78,4680,15.609,budget,1,44.75,0.387,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,closed,7,68.0,73.9,71,4260,17.347,budget,1,44.75,0.3419,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,closed,11,73.0,73.43,69,4140,17.737,budget,1,44.75,0.387,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,closed,19,75.0,73.24,63,3780,19.376,budget,1,44.75,0.4033,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,closed,23,73.0,73.81,76,4560,16.186,budget,1,44.75,0.387,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,closed,31,75.0,73.69,80,4800,15.352,budget,1,44.75,0.4033,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,closed,42,75.0,73.9,68,4080,18.113,budget,1,44.75,0.4033,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,closed,47,75.0,73.74,78,4680,15.756,budget,1,44.75,0.4033,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,closed,53,72.0,73.6,72,4320,17.037,budget,1,44.75,0.3785,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,closed,2024,75.0,73.49,72,4320,17.012,budget,1,44.75,0.4033,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,priced,3,75.0,73.91,15,900,82.122,budget,1,44.75,0.4033,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,priced,7,73.0,76.11,15,900,84.567,budget,1,44.75,0.387,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,priced,11,77.0,73.07,13,780,93.679,budget,1,44.75,0.4188,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,priced,19,83.0,73.3,13,780,93.974,budget,1,44.75,0.4608,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,priced,23,73.0,75.73,15,900,84.144,budget,1,44.75,0.387,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,priced,31,87.0,77.46,14,840,92.214,budget,1,44.75,0.4856,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,priced,42,79.0,77.79,15,900,86.433,budget,1,44.75,0.4335,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,priced,47,79.0,75.82,15,900,84.244,budget,1,44.75,0.4335,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,priced,53,78.0,76.16,16,960,79.333,budget,1,44.75,0.4263,72.93,lowmid
S8x4x4-LD22-H0-F0.6-A4-s42,mid,0.0,priced,2024,77.0,74.8,16,960,77.917,budget,1,44.75,0.4188,72.93,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,rule,3,137.0,0.0,,,,,1,38.75,0.7172,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,rule,7,137.0,0.0,,,,,1,38.75,0.7172,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,rule,11,137.0,0.0,,,,,1,38.75,0.7172,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,rule,19,137.0,0.0,,,,,1,38.75,0.7172,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,rule,23,137.0,0.0,,,,,1,38.75,0.7172,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,rule,31,137.0,0.0,,,,,1,38.75,0.7172,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,rule,42,137.0,0.0,,,,,1,38.75,0.7172,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,rule,47,137.0,0.0,,,,,1,38.75,0.7172,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,rule,53,137.0,0.0,,,,,1,38.75,0.7172,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,rule,2024,137.0,0.0,,,,,1,38.75,0.7172,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,twostage,3,73.0,49.54,2247,134820,0.367,budget,1,38.75,0.4692,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,twostage,7,74.0,49.55,2084,125040,0.396,budget,1,38.75,0.4764,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,twostage,11,71.0,49.53,2083,124980,0.396,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,twostage,19,80.0,49.54,2137,128220,0.386,budget,1,38.75,0.5156,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,twostage,23,71.0,49.55,2071,124260,0.399,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,twostage,31,68.0,49.54,2168,130080,0.381,budget,1,38.75,0.4301,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,twostage,42,81.0,49.54,2126,127560,0.388,budget,1,38.75,0.5216,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,twostage,47,71.0,49.54,2126,127560,0.388,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,twostage,53,67.0,49.55,2223,133380,0.371,budget,1,38.75,0.4216,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,twostage,2024,72.0,49.53,2046,122760,0.403,budget,1,38.75,0.4618,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nofeedback,3,73.0,49.92,76,4560,10.947,budget,1,38.75,0.4692,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nofeedback,7,68.0,49.57,80,4800,10.327,budget,1,38.75,0.4301,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nofeedback,11,72.0,49.74,79,4740,10.494,budget,1,38.75,0.4618,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nofeedback,19,69.0,49.53,76,4560,10.862,budget,1,38.75,0.4384,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nofeedback,23,69.0,49.95,88,5280,9.46,budget,1,38.75,0.4384,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nofeedback,31,69.0,49.83,77,4620,10.786,budget,1,38.75,0.4384,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nofeedback,42,71.0,49.73,80,4800,10.36,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nofeedback,47,70.0,49.82,78,4680,10.645,budget,1,38.75,0.4464,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nofeedback,53,69.0,50.04,75,4500,11.12,budget,1,38.75,0.4384,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nofeedback,2024,68.0,50.0,77,4620,10.823,budget,1,38.75,0.4301,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch,3,71.0,49.54,288,17280,2.867,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch,7,68.0,49.57,244,14640,3.386,budget,1,38.75,0.4301,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch,11,71.0,49.63,218,13080,3.794,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch,19,74.0,49.55,235,14100,3.514,budget,1,38.75,0.4764,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch,23,72.0,49.57,235,14100,3.516,budget,1,38.75,0.4618,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch,31,66.0,49.7,257,15420,3.223,budget,1,38.75,0.4129,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch,42,72.0,49.64,226,13560,3.661,budget,1,38.75,0.4618,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch,47,68.0,49.72,231,13860,3.587,budget,1,38.75,0.4301,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch,53,69.0,49.66,246,14760,3.364,budget,1,38.75,0.4384,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch,2024,68.0,49.54,245,14700,3.37,budget,1,38.75,0.4301,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch_nols,3,69.0,49.64,380,22800,2.177,budget,1,38.75,0.4384,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch_nols,7,72.0,49.62,392,23520,2.11,budget,1,38.75,0.4618,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch_nols,11,67.0,49.6,384,23040,2.153,budget,1,38.75,0.4216,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch_nols,19,70.0,49.65,357,21420,2.318,budget,1,38.75,0.4464,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch_nols,23,71.0,49.54,369,22140,2.238,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch_nols,31,71.0,49.6,376,22560,2.199,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch_nols,42,72.0,49.57,384,23040,2.151,budget,1,38.75,0.4618,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch_nols,47,69.0,49.55,369,22140,2.238,budget,1,38.75,0.4384,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch_nols,53,68.0,49.53,364,21840,2.268,budget,1,38.75,0.4301,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,opendispatch_nols,2024,68.0,49.61,391,23460,2.115,budget,1,38.75,0.4301,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nostagger,3,64.0,50.1,57,3420,14.649,budget,1,38.75,0.3945,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nostagger,7,72.0,49.53,51,3060,16.186,budget,1,38.75,0.4618,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nostagger,11,66.0,49.67,57,3420,14.523,budget,1,38.75,0.4129,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nostagger,19,71.0,50.38,50,3000,16.793,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nostagger,23,70.0,50.42,54,3240,15.562,budget,1,38.75,0.4464,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nostagger,31,69.0,49.94,54,3240,15.414,budget,1,38.75,0.4384,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nostagger,42,73.0,49.87,53,3180,15.682,budget,1,38.75,0.4692,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nostagger,47,71.0,50.02,50,3000,16.673,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nostagger,53,69.0,50.2,57,3420,14.678,budget,1,38.75,0.4384,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,nostagger,2024,71.0,49.65,52,3120,15.913,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,closed,3,71.0,49.72,52,3120,15.936,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,closed,7,68.0,49.85,54,3240,15.386,budget,1,38.75,0.4301,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,closed,11,69.0,49.91,48,2880,17.33,budget,1,38.75,0.4384,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,closed,19,67.0,50.36,48,2880,17.486,budget,1,38.75,0.4216,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,closed,23,71.0,49.96,53,3180,15.711,budget,1,38.75,0.4542,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,closed,31,70.0,49.89,46,2760,18.076,budget,1,38.75,0.4464,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,closed,42,75.0,49.61,45,2700,18.374,budget,1,38.75,0.4833,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,closed,47,68.0,49.71,49,2940,16.908,budget,1,38.75,0.4301,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,closed,53,65.0,50.14,51,3060,16.386,budget,1,38.75,0.4038,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,closed,2024,68.0,50.4,50,3000,16.8,budget,1,38.75,0.4301,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,priced,3,76.0,53.74,11,660,81.424,budget,1,38.75,0.4901,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,priced,7,75.0,51.14,10,600,85.233,budget,1,38.75,0.4833,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,priced,11,75.0,53.74,11,660,81.424,budget,1,38.75,0.4833,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,priced,19,77.0,53.7,10,600,89.5,budget,1,38.75,0.4968,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,priced,23,80.0,50.19,10,600,83.65,budget,1,38.75,0.5156,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,priced,31,86.0,51.06,10,600,85.1,budget,1,38.75,0.5494,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,priced,42,77.0,52.9,10,600,88.167,budget,1,38.75,0.4968,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,priced,47,77.0,51.62,10,600,86.033,budget,1,38.75,0.4968,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,priced,53,75.0,50.61,10,600,84.35,budget,1,38.75,0.4833,49.52,lowmid
S8x4x4-LD22-H0.15-F0.6-A4-s42,mid,0.15,priced,2024,76.0,52.34,10,600,87.233,budget,1,38.75,0.4901,49.52,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,rule,3,123.0,0.0,,,,,1,31.25,0.7459,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,rule,7,123.0,0.0,,,,,1,31.25,0.7459,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,rule,11,123.0,0.0,,,,,1,31.25,0.7459,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,rule,19,123.0,0.0,,,,,1,31.25,0.7459,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,rule,23,123.0,0.0,,,,,1,31.25,0.7459,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,rule,31,123.0,0.0,,,,,1,31.25,0.7459,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,rule,42,123.0,0.0,,,,,1,31.25,0.7459,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,rule,47,123.0,0.0,,,,,1,31.25,0.7459,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,rule,53,123.0,0.0,,,,,1,31.25,0.7459,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,rule,2024,123.0,0.0,,,,,1,31.25,0.7459,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,twostage,3,65.0,37.78,1577,94620,0.399,budget,1,31.25,0.5192,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,twostage,7,74.0,37.79,1650,99000,0.382,budget,1,31.25,0.5777,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,twostage,11,73.0,37.79,1569,94140,0.401,budget,1,31.25,0.5719,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,twostage,19,74.0,37.79,1594,95640,0.395,budget,1,31.25,0.5777,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,twostage,23,71.0,37.77,1574,94440,0.4,budget,1,31.25,0.5599,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,twostage,31,74.0,37.79,1630,97800,0.386,budget,1,31.25,0.5777,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,twostage,42,67.0,37.79,1693,101580,0.372,budget,1,31.25,0.5336,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,twostage,47,70.0,37.78,1668,100080,0.377,budget,1,31.25,0.5536,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,twostage,53,68.0,37.8,1725,103500,0.365,budget,1,31.25,0.5404,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,twostage,2024,73.0,37.79,1638,98280,0.385,budget,1,31.25,0.5719,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,nofeedback,3,70.0,37.98,60,3600,10.55,budget,1,31.25,0.5536,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,nofeedback,7,69.0,38.05,58,3480,10.934,budget,1,31.25,0.5471,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,nofeedback,11,69.0,37.81,60,3600,10.503,budget,1,31.25,0.5471,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,nofeedback,19,69.0,37.86,56,3360,11.268,budget,1,31.25,0.5471,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,nofeedback,23,65.0,38.29,60,3600,10.636,budget,1,31.25,0.5192,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,nofeedback,31,62.0,38.11,59,3540,10.766,budget,1,31.25,0.496,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,nofeedback,42,73.0,38.35,55,3300,11.621,budget,1,31.25,0.5719,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,nofeedback,47,71.0,37.85,58,3480,10.876,budget,1,31.25,0.5599,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,nofeedback,53,72.0,38.3,57,3420,11.199,budget,1,31.25,0.566,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,nofeedback,2024,71.0,37.82,62,3720,10.167,budget,1,31.25,0.5599,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch,3,65.0,37.81,211,12660,2.987,budget,1,31.25,0.5192,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch,7,69.0,37.89,184,11040,3.432,budget,1,31.25,0.5471,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch,11,69.0,37.78,176,10560,3.578,budget,1,31.25,0.5471,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch,19,67.0,37.94,162,9720,3.903,budget,1,31.25,0.5336,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch,23,65.0,37.97,184,11040,3.439,budget,1,31.25,0.5192,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch,31,70.0,37.94,180,10800,3.513,budget,1,31.25,0.5536,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch,42,69.0,37.9,181,10860,3.49,budget,1,31.25,0.5471,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch,47,72.0,37.9,174,10440,3.63,budget,1,31.25,0.566,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch,53,66.0,37.95,178,10680,3.553,budget,1,31.25,0.5265,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch,2024,70.0,37.84,187,11220,3.373,budget,1,31.25,0.5536,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch_nols,3,66.0,37.8,282,16920,2.234,budget,1,31.25,0.5265,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch_nols,7,66.0,37.81,302,18120,2.087,budget,1,31.25,0.5265,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch_nols,11,72.0,37.85,284,17040,2.221,budget,1,31.25,0.566,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch_nols,19,68.0,37.85,288,17280,2.19,budget,1,31.25,0.5404,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch_nols,23,66.0,37.81,278,16680,2.267,budget,1,31.25,0.5265,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch_nols,31,67.0,37.86,287,17220,2.199,budget,1,31.25,0.5336,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch_nols,42,65.0,37.79,288,17280,2.187,budget,1,31.25,0.5192,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch_nols,47,66.0,37.79,309,18540,2.038,budget,1,31.25,0.5265,37.77,lowmid
S8x4x4-LD22-H0.3-F0.6-A4-s42,mid,0.3,opendispatch_nols,53,69.0,37.86,315,18900,2.003,budget,1,31.25,0.5471,37.77,lowmid
